GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
B9J08_01782	3336.34151744235	0.945752622361672	0.074589459013443	12.6794406994053	7.68784700716053e-37	7.201818713318e-35	CM076438.1	3752902	3760783	-	NA	B9J08_01782
B9J08_03639	4157.54799518557	1.01583168736354	0.0803875412816766	12.6366806493569	1.32531765430006e-36	1.22083844588607e-34	CM076440.1	1356283	1357582	+	NA	B9J08_03639
B9J08_00351	4211.28378512755	1.2331952024053	0.0978187811686577	12.6069369058999	1.9336315216383e-36	1.75199695411391e-34	CM076438.1	733223	733882	-	NA	B9J08_00351
B9J08_00855	3469.32266543001	0.956749722511817	0.0763180041532395	12.5363566975723	4.72210491350568e-36	4.20952804144289e-34	CM076438.1	1795933	1797859	-	NA	B9J08_00855
B9J08_05223	1023.27007817544	1.54254115921146	0.123270757983798	12.5134393950446	6.30345979841118e-36	5.53003528663787e-34	CM076443.1	896127	896721	+	NA	B9J08_05223
B9J08_05366	986.156373167687	1.44103348863042	0.115252135811254	12.5033126586944	7.16041003408953e-36	6.183685352877e-34	CM076444.1	285883	286609	+	NA	B9J08_05366
B9J08_00967	152.218858314426	-4.67336126745302	0.379740591033956	-12.3067203712103	8.33414772696894e-35	7.08658992107036e-33	CM076438.1	1998976	2000338	+	NA	B9J08_00967
B9J08_03375	7284.20457299743	0.889723575852239	0.0734475271655668	12.1137308523214	8.93362594208197e-34	7.48123493664955e-32	CM076440.1	768196	772657	-	NA	B9J08_03375
B9J08_00593	1255.79369959596	-1.15568019050538	0.095764834666551	-12.0678973083325	1.56071293270178e-33	1.28747169836459e-31	CM076438.1	1270721	1272305	+	NA	B9J08_00593
B9J08_00834	3330.70824312632	1.24537863504171	0.103935837205296	11.9821869773542	4.40546321259044e-33	3.58073458470403e-31	CM076438.1	1760648	1761608	-	NA	B9J08_00834
B9J08_02134	1412.76284710982	-1.16303042521	0.0974631392128249	-11.9330285747348	7.96229901358168e-33	6.3779169055168e-31	CM076439.1	374904	378432	+	NA	B9J08_02134
B9J08_00512	12412.7415617465	-0.865752663679194	0.0730157995496339	-11.8570592805833	1.97800782544554e-32	1.5617784644625e-30	CM076438.1	1083156	1084796	-	NA	B9J08_00512
B9J08_03431	1356.13389859813	1.15664250406478	0.0990697775244417	11.6750287824097	1.7100784304306e-31	1.33121175844929e-29	CM076440.1	890297	891557	+	NA	B9J08_03431
B9J08_01946	600.814877499039	-1.51677491111292	0.130067147914844	-11.6614759024775	2.0053582199288e-31	1.53939095577035e-29	CM076438.1	4106236	4107685	-	NA	B9J08_01946
B9J08_01624	2041.75473557127	1.13285730549081	0.0995040905470019	11.3850325073389	4.9649726757657e-30	3.75909643547356e-28	CM076438.1	3379119	3381126	-	NA	B9J08_01624
B9J08_00874	833.086231215987	-1.29271708779395	0.113866818208161	-11.3528867156955	7.17539174373705e-30	5.35924191454523e-28	CM076438.1	1837155	1839315	-	NA	B9J08_00874
B9J08_02802	657.858180400343	-1.42620440946622	0.126093637686971	-11.3106770145437	1.16189513911316e-29	8.56239257850455e-28	CM076439.1	1827820	1828549	-	NA	B9J08_02802
B9J08_02039	2227.45714003702	0.917976436616172	0.0814136379020069	11.2754626899376	1.73464256862524e-29	1.26149598378838e-27	CM076439.1	172534	174136	+	NA	B9J08_02039
B9J08_02328	1456.19792973824	1.12446836086337	0.0999823548567775	11.2466680993276	2.40506595955046e-29	1.72633760499161e-27	CM076439.1	753026	753866	+	NA	B9J08_02328
B9J08_04454	373.418170377902	-1.84434809228361	0.164692708095675	-11.1987234505378	4.13650970030727e-29	2.93108834789722e-27	CM076442.1	70958	71798	-	NA	B9J08_04454
B9J08_03600	2863.16737555487	1.02539206781437	0.0921551457986765	11.1268020784695	9.29091535728995e-29	6.50011255439766e-27	CM076440.1	1259280	1263063	+	NA	B9J08_03600
B9J08_00487	6236.37297719456	1.09861045677568	0.099128858387497	11.0826501449375	1.5229680013414e-28	1.05218051792674e-26	CM076438.1	1031954	1033043	+	NA	B9J08_00487
B9J08_00148	3711.58038090528	0.913380388395623	0.0829117788094034	11.0162922748925	3.18926793537387e-28	2.17618319491499e-26	CM076438.1	318658	320539	-	NA	B9J08_00148
B9J08_03332	5515.92243860805	0.902394642850861	0.0819830872684994	11.0070829596288	3.5325661810294e-28	2.38103576616457e-26	CM076440.1	688662	691152	-	NA	B9J08_03332
B9J08_05129	68679.7882458104	0.774580530949243	0.0704645972574028	10.9924779406565	4.1536324326066e-28	2.76591885000201e-26	CM076443.1	669373	670120	-	NA	B9J08_05129
B9J08_01232	1177.91660494897	1.17280803779391	0.107035021809467	10.9572364069923	6.13441010049461e-28	4.03629578874211e-26	CM076438.1	2544723	2545479	+	NA	B9J08_01232
B9J08_00878	1854.56697089297	0.939486468399378	0.0861235248484358	10.9085928618543	1.04866961150039e-27	6.81881993266197e-26	CM076438.1	1845549	1846923	-	NA	B9J08_00878
B9J08_04471	4604.68996758657	0.860042875006868	0.0789544477474693	10.8928996344533	1.24608494322798e-27	8.00826916421055e-26	CM076442.1	106350	107268	+	NA	B9J08_04471
B9J08_02433	5203.88860639261	-0.868625444118372	0.08020479925963	-10.830093113338	2.47903105741111e-27	1.57489708670244e-25	CM076439.1	1010442	1011180	-	NA	B9J08_02433
B9J08_01167	228542.747279092	0.893722979827432	0.0827995896546797	10.7938092876396	3.68204215948579e-27	2.31257352448613e-25	CM076438.1	2424367	2425363	+	NA	B9J08_01167
B9J08_05392	1280.69710626329	1.12894157693372	0.106728676931781	10.5776779904742	3.78215195574313e-26	2.34875886060587e-24	CM076444.1	332413	333370	-	NA	B9J08_05392
B9J08_04263	8712.28580652009	0.794464996819028	0.0752484854034357	10.5578868805079	4.67057383849745e-26	2.86825128948616e-24	CM076441.1	1049224	1050049	+	NA	B9J08_04263
B9J08_03986	4441.81201280919	-0.780071749289601	0.073927944955959	-10.5517845755663	4.9841305675549e-26	3.02717468646988e-24	CM076441.1	446499	447360	+	NA	B9J08_03986
B9J08_04163	657.217173388258	-1.27869971734441	0.121641863348634	-10.5120036979339	7.60601157534704e-26	4.5693941279286e-24	CM076441.1	833660	835364	+	NA	B9J08_04163
B9J08_02407	7672.37861712714	0.80943989438265	0.0772289059085181	10.4810483181191	1.05567000574824e-25	6.27385819545217e-24	CM076439.1	955949	957704	+	NA	B9J08_02407
B9J08_01359	3280.54488919305	0.927149533030062	0.0889833839559648	10.4193557472357	2.02319004029185e-25	1.18959269709501e-23	CM076438.1	2831555	2832635	+	NA	B9J08_01359
B9J08_02316	2675.9021706733	0.922523424542689	0.0891409897011851	10.34903726821	4.22714980987652e-25	2.45931126307237e-23	CM076439.1	726797	727751	+	NA	B9J08_02316
B9J08_02040	3842.87260685024	0.847231712503527	0.0818933268051259	10.3455525078326	4.38380281063239e-25	2.52388313899638e-23	CM076439.1	174261	177372	-	NA	B9J08_02040
B9J08_01972	2650.62042258245	-0.808050579835246	0.0783007287627373	-10.3198347270018	5.73217426083963e-25	3.26615743707842e-23	CM076439.1	32094	33861	-	NA	B9J08_01972
B9J08_05132	21605.4786713735	2.52124193288662	0.244539998002741	10.3101412999045	6.34080257661055e-25	3.57608324907413e-23	CM076443.1	677733	678492	+	NA	B9J08_05132
B9J08_03782	11166.2014305412	0.780264291153156	0.0761136820606129	10.2513013433221	1.16760809120096e-24	6.51855547481587e-23	CM076441.1	12423	14982	-	NA	B9J08_03782
B9J08_04258	2616.96629563705	0.816212426983488	0.0797210159207751	10.2383595787919	1.33480300926376e-24	7.37745623220078e-23	CM076441.1	1037691	1039365	-	NA	B9J08_04258
B9J08_03340	11521.3395960535	0.665314427563121	0.0650536258221867	10.2271690340773	1.49835460021105e-24	8.19941175778861e-23	CM076440.1	702727	703690	+	NA	B9J08_03340
B9J08_04597	2710.68482548209	-0.894895487539443	0.0881849577584431	-10.1479380416641	3.38438327844017e-24	1.83387121371949e-22	CM076442.1	412575	414471	-	NA	B9J08_04597
B9J08_00345	32011.2272900364	0.712365829666376	0.0703634257964904	10.1240924756382	4.31967238413699e-24	2.31794458904128e-22	CM076438.1	724703	725450	-	NA	B9J08_00345
B9J08_00301	1395.08548940203	-1.00801928760178	0.0996435604624823	-10.1162511949913	4.67998566167284e-24	2.48714238000632e-22	CM076438.1	644063	645122	+	NA	B9J08_00301
B9J08_02233	132895.104443608	0.710720442066927	0.0704584836269355	10.0870811502282	6.30154437309781e-24	3.31701292858206e-22	CM076439.1	565452	566772	-	NA	B9J08_02233
B9J08_03115	1670.39141243496	0.885557044229451	0.0878885936070894	10.075904140512	7.06083654204022e-24	3.68162675168455e-22	CM076440.1	214695	215934	-	NA	B9J08_03115
B9J08_03865	980.497291190891	1.05322418672	0.104683488139272	10.0610345092703	8.21307188041541e-24	4.24239703579962e-22	CM076441.1	193122	194163	+	NA	B9J08_03865
B9J08_01062	898.739338628161	-1.1647650920677	0.115847586471728	-10.0542888077514	8.79541931830391e-24	4.50113727520979e-22	CM076438.1	2186889	2188533	+	NA	B9J08_01062
B9J08_05088	1432.88804777244	-0.94369477839136	0.0941481377233838	-10.0235097709954	1.20158505123676e-23	6.09280786989502e-22	CM076443.1	585259	586915	+	NA	B9J08_05088
B9J08_00811	717.077914941059	-1.1618108452298	0.116394451428185	-9.98166863604003	1.83356940322327e-23	9.21285281055908e-22	CM076438.1	1713364	1718812	+	NA	B9J08_00811
B9J08_04823	688.699544261532	-1.36522968989748	0.137480167567021	-9.93037551566796	3.07096828205093e-23	1.52912087341401e-21	CM076442.1	910931	911216	+	NA	B9J08_04823
B9J08_00269	16716.3317997961	0.63570377607324	0.0640357202380234	9.92733077273596	3.16617567291653e-23	1.56245115573301e-21	CM076438.1	578787	580737	-	NA	B9J08_00269
B9J08_04607	2216.29874858756	-0.841650231665728	0.0849618230729563	-9.90621671268762	3.91179238787484e-23	1.91331650688356e-21	CM076442.1	435020	436652	-	NA	B9J08_04607
B9J08_01247	2681.82369898012	0.930396657594849	0.0942508846169983	9.87148992156037	5.5336472356423e-23	2.68284809398202e-21	CM076438.1	2573401	2574487	+	NA	B9J08_01247
B9J08_01580	1731.94683320132	-0.887122991900461	0.0901151280931882	-9.84432925604994	7.25213383096627e-23	3.4854385811957e-21	CM076438.1	3294804	3296109	-	NA	B9J08_01580
B9J08_03291	366.424599122143	1.50130782198563	0.153725928338271	9.76613274165459	1.5734374451724e-22	7.49688686161022e-21	CM076440.1	597409	597853	+	NA	B9J08_03291
B9J08_04122	93692.2180079391	0.74038357716154	0.0767435490755209	9.64750244262161	5.03674578444714e-22	2.37932426928541e-20	CM076441.1	742506	743580	-	NA	B9J08_04122
B9J08_01974	1839.08901689656	-0.845408198539196	0.087945755566317	-9.61283683442462	7.05771840736667e-22	3.30576352860302e-20	CM076439.1	38249	39545	+	NA	B9J08_01974
B9J08_02390	531.665495843744	-1.35996464557608	0.142412429247393	-9.54948000510273	1.30348888460965e-21	6.054103416166e-20	CM076439.1	892461	893853	-	NA	B9J08_02390
B9J08_00432	3074.80604972935	-0.864085406947691	0.0905089128335541	-9.54696482253348	1.33551619949187e-21	6.15116502882628e-20	CM076438.1	915358	917086	+	NA	B9J08_00432
B9J08_05136	5058.93166687171	-0.6961275801408	0.0731798340072825	-9.51256025084075	1.86026705727667e-21	8.46082490176526e-20	CM076443.1	691313	692546	-	NA	B9J08_05136
B9J08_00052	138.036414728528	-2.48180131638419	0.26090852022827	-9.51215128663814	1.86759659492557e-21	8.46082490176526e-20	CM076438.1	120462	123801	-	NA	B9J08_00052
B9J08_04757	27946.132584844	0.707650190572421	0.0744531082368244	9.50464268491638	2.00735961373788e-21	9.02006226433274e-20	CM076442.1	765455	767096	-	NA	B9J08_04757
B9J08_00659	245.209439221167	-1.7619911522839	0.186213441071089	-9.46221251349539	3.01495064479864e-21	1.34384130756468e-19	CM076438.1	1405514	1406207	-	NA	B9J08_00659
B9J08_00166	2667.81875533181	0.921146377516108	0.0976490914840185	9.43323039177344	3.97649561414127e-21	1.75824730074871e-19	CM076438.1	358357	359791	-	NA	B9J08_00166
B9J08_02434	5751.85975486367	0.710035814114242	0.0753559884854139	9.42242054527196	4.40806761371259e-21	1.93360235722139e-19	CM076439.1	1011612	1014312	-	NA	B9J08_02434
B9J08_03973	1156.0751945376	1.23443549104839	0.131089044177772	9.41677085824463	4.65173907083308e-21	2.02442219247988e-19	CM076441.1	422794	423505	-	NA	B9J08_03973
B9J08_00566	797.007674811389	-1.05424901663482	0.111973711624738	-9.41514754970318	4.72418407680493e-21	2.03988792128913e-19	CM076438.1	1221787	1226758	+	NA	B9J08_00566
B9J08_03042	1079.87181149113	1.01454370057828	0.107805813784051	9.41084404418622	4.92168597427335e-21	2.10869444804719e-19	CM076440.1	59871	61446	+	NA	B9J08_03042
B9J08_01495	5076.45551836633	0.815733500869044	0.087376783147866	9.33581520721121	1.00217033676268e-20	4.26076573175949e-19	CM076438.1	3128350	3129205	-	NA	B9J08_01495
B9J08_00229	7730.09617325099	0.864645589152616	0.0927538976329165	9.32193267580564	1.14240091201482e-20	4.81988537458467e-19	CM076438.1	498129	499266	+	NA	B9J08_00229
B9J08_03306	7951.52477061472	0.634789644246324	0.0681119226930621	9.31980216014345	1.16557433550741e-20	4.88040102450714e-19	CM076440.1	629502	632325	-	NA	B9J08_03306
B9J08_05546	5030.4504572287	0.835632828837518	0.0897283895095444	9.31291460155575	1.24371651828229e-20	5.16843698988437e-19	CM076444.1	683191	684262	+	NA	B9J08_05546
B9J08_00827	538.266227691552	-1.26668813327604	0.136127162306598	-9.3051828291483	1.33762004959906e-20	5.51718359263733e-19	CM076438.1	1752513	1753161	+	NA	B9J08_00827
B9J08_00622	9141.2885447577	-0.602563797851031	0.0650814677019871	-9.25860800512699	2.07114619710232e-20	8.47942594917372e-19	CM076438.1	1334827	1336921	+	NA	B9J08_00622
B9J08_01250	1230.77796183997	0.911371172994143	0.0991484081740498	9.19198996512661	3.85640059363795e-20	1.56722985889978e-18	CM076438.1	2577731	2578001	-	NA	B9J08_01250
B9J08_00632	680.038536128552	1.13570108070988	0.123851635849078	9.16985127345284	4.73672098529711e-20	1.91093845881293e-18	CM076438.1	1355413	1356430	+	NA	B9J08_00632
B9J08_00998	438.565489416421	-1.28848356609832	0.140587128644522	-9.16501801069058	4.95387006830875e-20	1.98406085996685e-18	CM076438.1	2056832	2057576	-	NA	B9J08_00998
B9J08_03734	415.128063002501	-1.35079964850383	0.147527405309464	-9.15626249692589	5.37258655877891e-20	2.1362795618972e-18	CM076440.1	1575411	1576662	-	NA	B9J08_03734
B9J08_00701	4998.9069585139	0.641916590223226	0.0705826609682841	9.09453655355481	9.49907176918858e-20	3.75009783345038e-18	CM076438.1	1486795	1489075	-	NA	B9J08_00701
B9J08_03531	7174.76827169388	0.702106933333373	0.0773060824611371	9.08216935823041	1.06431998932185e-19	4.17198339076726e-18	CM076440.1	1098072	1099587	-	NA	B9J08_03531
B9J08_05592	99.682702901839	3.07283154050462	0.342071858328355	8.98300010857664	2.63482273266353e-19	1.02553980587545e-17	CM076444.1	767616	770202	+	NA	B9J08_05592
B9J08_02283	358.698938273049	-1.43390793421268	0.159744568099577	-8.97625472509868	2.80140352838863e-19	1.08275225883944e-17	CM076439.1	662186	665300	+	NA	B9J08_02283
B9J08_05039	2431.83710857498	0.821593373220845	0.0919083238821354	8.93927055262663	3.91747651012887e-19	1.50360365774182e-17	CM076443.1	465335	467744	+	NA	B9J08_05039
B9J08_02321	491.599132186969	-1.44927253948496	0.162147646120383	-8.93798074878605	3.96346111973592e-19	1.51076204198486e-17	CM076439.1	733194	734004	-	NA	B9J08_02321
B9J08_00528	608.31473779508	-1.19731594895625	0.134225359903497	-8.92019175673715	4.65481542338556e-19	1.76213457842822e-17	CM076438.1	1134028	1135588	-	NA	B9J08_00528
B9J08_00262	358.211554620366	1.35416332168951	0.152679246454961	8.86933458955059	7.35842721241953e-19	2.76666851721379e-17	CM076438.1	568036	568354	+	NA	B9J08_00262
B9J08_01235	629.657716104391	-1.13173559064621	0.127667790676088	-8.86469159255358	7.67161238485133e-19	2.86493254399144e-17	CM076438.1	2551850	2553509	+	NA	B9J08_01235
B9J08_03615	4983.63673920876	0.626173530402922	0.070664640777157	8.86120022003053	7.9157555182987e-19	2.9211773797851e-17	CM076440.1	1294157	1295750	+	NA	B9J08_03615
B9J08_00926	1028.39354605812	1.0156747474864	0.114622664569898	8.86102893609693	7.92792847779565e-19	2.9211773797851e-17	CM076438.1	1928257	1929223	+	NA	B9J08_00926
B9J08_01467	11824.0698340304	0.750255641294233	0.0847087700791713	8.85688271229794	8.22830289616626e-19	3.01177682828549e-17	CM076438.1	3055595	3058721	-	NA	B9J08_01467
B9J08_00647	1431.29265608969	-0.805916351721734	0.0911609595316087	-8.84058653904685	9.52174038296885e-19	3.46228020372821e-17	CM076438.1	1376957	1378304	-	NA	B9J08_00647
B9J08_03693	3038.2795215726	0.736531479577364	0.0834054889021609	8.8307315174587	1.0399333590723e-18	3.75667429777293e-17	CM076440.1	1465905	1469595	+	NA	B9J08_03693
B9J08_00456	787.735828373423	-0.988432380595273	0.112017916354963	-8.82387757921802	1.10563090004389e-18	3.96806622372897e-17	CM076438.1	965343	966918	-	NA	B9J08_00456
