GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
B9J08_03024	4594.62618353124	-2.03972586854241	0.0651844686844362	-31.291593069768	6.07229768379609e-215	1.86588213828201e-212	CM076440.1	23435	25220	+	NA	B9J08_03024
B9J08_04503	5130.45594943268	-4.7182497800029	0.157854805918176	-29.8898076150345	2.66966634125952e-196	7.77153922816127e-194	CM076442.1	180741	183486	-	NA	B9J08_04503
B9J08_00529	4888.72275797589	1.90364063919067	0.067749487571844	28.0982293360076	1.02964557673967e-173	2.84748484247357e-171	CM076438.1	1137212	1138874	-	NA	B9J08_00529
B9J08_02659	14816.8044118539	-1.99613787656048	0.0713319402295921	-27.9837877693446	2.55936047024465e-172	6.74086798139199e-170	CM076439.1	1502228	1504331	-	NA	B9J08_02659
B9J08_03814	3394.21041889431	2.06501489323759	0.0746016030725277	27.6805699634897	1.19661400931436e-168	3.00839640250807e-166	CM076441.1	86388	88629	+	NA	B9J08_03814
B9J08_03734	2154.24596960641	2.34642593058954	0.0858981532961398	27.3163722449315	2.71080504977574e-164	6.51889683926504e-162	CM076440.1	1575411	1576662	-	NA	B9J08_03734
B9J08_03700	948.18169408306	-3.31953235809823	0.121712307799985	-27.2735963856124	8.72659323126722e-164	2.01111613175579e-161	CM076440.1	1479623	1481906	-	NA	B9J08_03700
B9J08_00453	841.378453623543	-5.36032873861572	0.197347490837944	-27.161879362416	1.83305337857929e-162	4.05544729476882e-160	CM076438.1	959998	961045	+	NA	B9J08_00453
B9J08_01062	3403.07677892842	1.85199209125793	0.0697220269850717	26.562510749357	1.84134492553534e-155	3.91710722428306e-153	CM076438.1	2186889	2188533	+	NA	B9J08_01062
B9J08_00304	8954.29547367676	-1.50398733399906	0.0575822851667393	-26.1189240691649	2.22277119400652e-150	4.55338795335188e-148	CM076438.1	652870	654916	-	NA	B9J08_00304
B9J08_01376	4963.52727863875	1.97161985284449	0.0758492358076352	25.9939316705156	5.79971048453223e-149	1.14564995321242e-146	CM076438.1	2865893	2867186	+	NA	B9J08_01376
B9J08_04746	3301.95733708469	-2.18495379341185	0.0872883068279002	-25.0314603732635	2.77936965836251e-138	5.30092882082863e-136	CM076442.1	732955	733822	-	NA	B9J08_04746
B9J08_00016	1103.71539082389	2.88342695799928	0.117342567508993	24.572727691324	2.47259052849743e-133	4.55863273770642e-131	CM076438.1	39552	40416	+	NA	B9J08_00016
B9J08_03946	1047.7177043295	-2.82374197627541	0.116187483082712	-24.3033233990036	1.80797525075935e-130	3.22577777804837e-128	CM076441.1	364940	365303	-	NA	B9J08_03946
B9J08_00400	5979.38730398709	-1.54691741595291	0.064925554534138	-23.8260177683895	1.79544317799042e-125	3.10331131795782e-123	CM076438.1	850433	851435	-	NA	B9J08_00400
B9J08_05290	3570.38730418213	-1.81392764939545	0.0773679710924913	-23.4454597139034	1.47068228547008e-121	2.46495264270758e-119	CM076444.1	108265	110041	+	NA	B9J08_05290
B9J08_02475	47289.2271763183	-1.22825835681366	0.052938931111506	-23.2014196551601	4.40541782308601e-119	7.16657822926139e-117	CM076439.1	1130139	1131996	+	NA	B9J08_02475
B9J08_04946	10390.9399646067	1.69085389249626	0.0732171629989174	23.0936821810654	5.358831004554e-118	8.46848408176806e-116	CM076443.1	261433	264619	-	NA	B9J08_04946
B9J08_01580	1686.01748866025	-1.9368269542968	0.0845292899874554	-22.9130867487972	3.44079755960824e-116	5.2864031394981e-114	CM076438.1	3294804	3296109	-	NA	B9J08_01580
B9J08_04312	563.512284251893	-4.3311236177441	0.192172741124475	-22.5376585274325	1.7745846125321e-112	2.65276418700406e-110	CM076441.1	1181829	1182540	+	NA	B9J08_04312
B9J08_00211	770.002955892655	2.84005539721942	0.126497412946991	22.4514899637476	1.23753572522692e-111	1.8012658147974e-109	CM076438.1	454290	456405	+	NA	B9J08_00211
B9J08_02644	2767.41399186261	1.811828299354	0.0814954389155064	22.2322662895587	1.67463275469652e-109	2.37497276057089e-107	CM076439.1	1467568	1468819	+	NA	B9J08_02644
B9J08_04747	711.111317591258	-6.97832617882063	0.319039466322823	-21.8729245608741	4.70433841569296e-106	6.50492394429943e-104	CM076442.1	739152	740343	+	NA	B9J08_04747
B9J08_02973	469.525997186967	4.78713519462562	0.220460590620359	21.7142446237443	1.50496602862894e-104	2.03023587910895e-102	CM076439.1	2211459	2213085	-	NA	B9J08_02973
B9J08_00957	496.923744681129	-3.92847786533266	0.18110991971107	-21.6911247688689	2.48828587392257e-104	3.27683551634898e-102	CM076438.1	1981933	1982926	+	NA	B9J08_00957
B9J08_05461	3825.75932233275	-5.30809384107648	0.247833422686197	-21.4179902917998	9.08236526625244e-102	1.16824563459633e-99	CM076444.1	479359	483769	+	NA	B9J08_05461
B9J08_02652	4447.06982569299	1.45407953766415	0.068352656242267	21.2731972333359	2.01095979532094e-100	2.52786786998185e-98	CM076439.1	1486749	1487757	-	NA	B9J08_02652
B9J08_05063	12546.6963026703	-1.43547848793821	0.0696424171080023	-20.6121290378543	2.13625850339097e-94	2.62569906272343e-92	CM076443.1	523814	526754	+	NA	B9J08_05063
B9J08_01688	18955.7480022101	1.14439368040769	0.0563998608106447	20.2907181677246	1.55309914069156e-91	1.86743290155762e-89	CM076438.1	3540001	3541744	-	NA	B9J08_01688
B9J08_00588	5226.52261869283	-1.31349582720472	0.065899535051232	-19.9317920252938	2.15698760722538e-88	2.53836137352416e-86	CM076438.1	1264629	1265142	+	NA	B9J08_00588
B9J08_00060	2398.76227338184	-3.57290981386776	0.180856736483657	-19.755469900291	7.19826319717328e-87	8.29449869657612e-85	CM076438.1	142610	143444	-	NA	B9J08_00060
B9J08_00620	13607.5495642943	-1.15366621497347	0.0588767376795879	-19.5946015428338	1.7192615583086e-85	1.94066034265405e-83	CM076438.1	1327727	1329065	-	NA	B9J08_00620
B9J08_00745	865.491960922284	-2.18562020888704	0.112588597869233	-19.4124471771605	6.05723267993315e-84	6.70051079054205e-82	CM076438.1	1590177	1591809	+	NA	B9J08_00745
B9J08_04084	15596.0111668362	-1.02470394670243	0.0528772824595447	-19.3789071419548	1.16290341741177e-83	1.26118015719696e-81	CM076441.1	642356	645893	+	NA	B9J08_04084
B9J08_05078	3502.4832438542	-1.33525592520512	0.0693583335252513	-19.2515572006786	1.36983020653836e-82	1.45702516776224e-80	CM076443.1	564319	565978	-	NA	B9J08_05078
B9J08_03698	15616.0097718038	-1.36035070224759	0.0709052764793041	-19.1854650287508	4.89542232867572e-82	5.10878884903875e-80	CM076440.1	1474721	1476296	-	NA	B9J08_03698
B9J08_05532	433.642600369067	-3.06213458025198	0.162419073016187	-18.8532942799569	2.76101091450918e-79	2.8279909941019e-77	CM076444.1	645928	647050	+	NA	B9J08_05532
B9J08_00210	3477.30645781913	1.42571071019395	0.0758299155356625	18.8014281714905	7.35101460238042e-79	7.39244759377566e-77	CM076438.1	451460	453587	+	NA	B9J08_00210
B9J08_03829	385.089270101763	-3.47258976736479	0.185914084667542	-18.678465236104	7.41197417960861e-78	7.32064806918129e-76	CM076441.1	116207	117707	+	NA	B9J08_03829
B9J08_05576	32622.1192677309	-1.29758342398073	0.0696742943569959	-18.6235603238721	2.06983950385146e-77	2.00847057821095e-75	CM076444.1	737304	738759	+	NA	B9J08_05576
B9J08_03304	79107.0393487811	-4.26659806734462	0.230847776503442	-18.482300899619	2.86690359047005e-76	2.73393857911893e-74	CM076440.1	624195	625884	+	NA	B9J08_03304
B9J08_02220	6678.10286913544	-1.34074195843057	0.0726042247002066	-18.4664454990972	3.84588761702682e-76	3.60535667962294e-74	CM076439.1	544067	545552	+	NA	B9J08_02220
B9J08_05132	4059.28378125057	-3.95049879930807	0.214641764945785	-18.405079739751	1.19608440896777e-75	1.10259047766679e-73	CM076443.1	677733	678492	+	NA	B9J08_05132
B9J08_05129	44112.9179858611	-1.10901045468211	0.0610925821301195	-18.1529478050225	1.21691446064229e-73	1.10340227570697e-71	CM076443.1	669373	670120	-	NA	B9J08_05129
B9J08_00448	1192.42680982859	-1.77304339312735	0.0996452137159386	-17.7935630524294	7.92749060478679e-71	7.07208879597996e-69	CM076438.1	950607	952233	+	NA	B9J08_00448
B9J08_00345	20996.6962705843	-1.13691786288089	0.0645213739894221	-17.6207943598238	1.70592632873058e-69	1.49769500384267e-67	CM076438.1	724703	725450	-	NA	B9J08_00345
B9J08_01515	1863.73432215192	-1.47338700463464	0.0840001469773791	-17.5402907929604	7.05653842205248e-69	6.09839281443317e-67	CM076438.1	3165252	3166347	+	NA	B9J08_01515
B9J08_01490	70610.5613069224	-1.06121613392228	0.0607622258152392	-17.4650635272833	2.6440676589968e-68	2.24989818798636e-66	CM076438.1	3117855	3119370	-	NA	B9J08_01490
B9J08_05271	4281.15682274296	-1.09335957485673	0.0628623188710794	-17.392924640579	9.33470289598692e-68	7.82276389662177e-66	CM076444.1	65725	66235	+	NA	B9J08_05271
B9J08_00896	4626.90826838416	-1.1076713290596	0.0641705870560349	-17.2613557063513	9.19270951145132e-67	7.58878750863243e-65	CM076438.1	1874401	1875871	+	NA	B9J08_00896
B9J08_03813	20055.1304652244	2.20387130019253	0.129185421361566	17.0597523850954	2.95806388067933e-65	2.40603695941726e-63	CM076441.1	83520	85371	+	NA	B9J08_03813
B9J08_04799	1387.62605152463	-1.58481673600417	0.0933074251242049	-16.9848941163532	1.06245188084045e-64	8.51655268540368e-63	CM076442.1	853833	854436	-	NA	B9J08_04799
B9J08_02894	2422.41233892697	-1.26550132522141	0.0761717657658561	-16.6137848124911	5.53857940345329e-62	4.37626895435716e-60	CM076439.1	2030993	2033237	+	NA	B9J08_02894
B9J08_00621	363.109575678646	-3.05474050432488	0.184096180972718	-16.5931769371011	7.80787500213006e-62	6.08244459672977e-60	CM076438.1	1332130	1333684	+	NA	B9J08_00621
B9J08_00388	1793.20510205265	-1.35809147838745	0.081945516437564	-16.5731029277508	1.09050371420228e-61	8.37718894896221e-60	CM076438.1	817945	819691	-	NA	B9J08_00388
B9J08_01359	1812.51250590645	-1.52493354361709	0.0920656875302807	-16.5635383227387	1.27849334002125e-61	9.68677625158569e-60	CM076438.1	2831555	2832635	+	NA	B9J08_01359
B9J08_05046	3484.79891940562	1.12725404508672	0.0682914585798008	16.5065158737162	3.29357584418464e-61	2.46172540461963e-59	CM076443.1	485761	486768	+	NA	B9J08_05046
B9J08_00257	1325.98421232134	1.50271493224579	0.0912597194137617	16.4663549471661	6.40131075265907e-61	4.72075330306098e-59	CM076438.1	558625	561187	+	NA	B9J08_00257
B9J08_00520	278.773663683546	5.30394886902478	0.322266329499713	16.4582780871295	7.31519485876134e-61	5.3237293110275e-59	CM076438.1	1103751	1105901	+	NA	B9J08_00520
B9J08_03939	2223.83883425676	-1.36263376141735	0.0833579688631013	-16.3467726001721	4.58636892659938e-60	3.29444240688587e-58	CM076441.1	348692	348982	+	NA	B9J08_03939
B9J08_01770	11044.0341512106	-0.849260926336568	0.0528757831801349	-16.0614344650621	4.75427837190258e-58	3.37127098397348e-56	CM076438.1	3726649	3728236	-	NA	B9J08_01770
B9J08_00706	2403.63788458336	1.16486980748452	0.0730128988766309	15.9543015742025	2.6593196047451e-57	1.86186034605634e-55	CM076438.1	1500158	1502882	+	NA	B9J08_00706
B9J08_04958	447.448115423933	2.62286052577785	0.166221998438981	15.7792623744726	4.32209392386861e-56	2.98818768661466e-54	CM076443.1	286832	288440	-	NA	B9J08_04958
B9J08_05085	60820.7332309398	-3.14583709436223	0.199959625184869	-15.7323614277322	9.07620099771495e-56	6.19758860720511e-54	CM076443.1	578242	579289	+	NA	B9J08_05085
B9J08_03191	1048.38279689852	-4.04691278961361	0.257973179919346	-15.6873392454163	1.84634028819054e-55	1.2453790407295e-53	CM076440.1	372641	373022	-	NA	B9J08_03191
B9J08_02342	31801.1785999921	-0.783401885601137	0.0500610295060196	-15.6489367744013	3.37816307331906e-55	2.25115903114792e-53	CM076439.1	783966	785628	+	NA	B9J08_02342
B9J08_04853	247.704398532241	5.07670393024514	0.325442538413423	15.5993864692513	7.34970366315642e-55	4.83942987629978e-53	CM076442.1	987854	989378	-	NA	B9J08_04853
B9J08_00488	435.210828601522	2.52710880685005	0.162068648892545	15.5928294837922	8.14448070933202e-55	5.2996615062724e-53	CM076438.1	1033158	1036404	-	NA	B9J08_00488
B9J08_01595	5681.85636042741	-1.21021577846153	0.0779480986274408	-15.5259178834606	2.31665325302382e-54	1.4899312956366e-52	CM076438.1	3328721	3329813	-	NA	B9J08_01595
B9J08_01063	17240.980573302	0.895333980013043	0.0578572442664891	15.4748811728598	5.12678491136226e-54	3.25933877525801e-52	CM076438.1	2190268	2191441	+	NA	B9J08_01063
B9J08_00537	11776.843011223	0.845890019253876	0.0550398696161955	15.3686777449228	2.65533114715459e-53	1.66893597442182e-51	CM076438.1	1164605	1167578	+	NA	B9J08_00537
B9J08_02552	1371.48799320396	-1.44235023537765	0.0940118453336024	-15.3422181030427	3.99313986259751e-53	2.48157939101425e-51	CM076439.1	1274864	1276754	+	NA	B9J08_02552
B9J08_02470	966.344042890462	-1.60423803821022	0.104975707037158	-15.2819931724048	1.00809616538895e-52	6.1953109897403e-51	CM076439.1	1110417	1111170	+	NA	B9J08_02470
B9J08_02418	7016.03357589834	0.946634429445808	0.0621339520687263	15.235380945972	2.05923396198866e-52	1.25160692788564e-50	CM076439.1	976738	978001	+	NA	B9J08_02418
B9J08_03542	2460.6472687953	-4.97795538470259	0.326800849597776	-15.2323820174562	2.15591358295144e-52	1.29612587253309e-50	CM076440.1	1124584	1125172	+	NA	B9J08_03542
B9J08_01779	500.698639189534	2.19280189822067	0.145732302569884	15.0467800175541	3.62451619030345e-51	2.15561280092133e-49	CM076438.1	3746659	3748678	+	NA	B9J08_01779
B9J08_02955	1481.00479641558	-1.47637553829601	0.0981567610473314	-15.0409968966284	3.95548226958882e-51	2.32742259926551e-49	CM076439.1	2172898	2174563	-	NA	B9J08_02955
B9J08_04493	466.390160274876	2.25808167597129	0.151303871451468	14.9241500188287	2.29541871625881e-50	1.33641693890816e-48	CM076442.1	153406	154927	+	NA	B9J08_04493
B9J08_00018	474.305010267088	-2.49055399810008	0.167365652454622	-14.8809147012726	4.38463613769594e-50	2.52618984141627e-48	CM076438.1	42644	44243	-	NA	B9J08_00018
B9J08_00490	240.748744964312	-3.71724982195408	0.250261593797253	-14.8534569989416	6.60717333939633e-50	3.76745110723723e-48	CM076438.1	1039596	1041081	-	NA	B9J08_00490
B9J08_00759	9077.795407117	-0.859119536960485	0.0581498351811605	-14.7742385560333	2.14770694139382e-49	1.21213949927033e-47	CM076438.1	1618109	1619996	-	NA	B9J08_00759
B9J08_05195	1142.89250823969	-1.39519284299185	0.0944506923583771	-14.7716528926864	2.23171881330461e-49	1.24683199559473e-47	CM076443.1	824258	827336	+	NA	B9J08_05195
B9J08_03058	440.168892986609	2.40180957794702	0.164356844439517	14.6133833740698	2.30767237180307e-48	1.27637358884428e-46	CM076440.1	92444	94922	-	NA	B9J08_03058
B9J08_00699	258.797704120877	-3.71993379498654	0.254682554254908	-14.6061586584502	2.56582691337708e-48	1.40510778790977e-46	CM076438.1	1483163	1484921	+	NA	B9J08_00699
B9J08_00612	25549.2424067122	-0.853800707163778	0.0585632300513171	-14.5791259535313	3.81368109318931e-48	2.06798726729706e-46	CM076438.1	1311154	1311430	-	NA	B9J08_00612
B9J08_05253	1302.72178932427	-1.55629971432577	0.107151145394764	-14.5243404407119	8.49560686069135e-48	4.56205840257125e-46	CM076444.1	16913	18536	-	NA	B9J08_05253
B9J08_04372	581.27984859888	-1.79722614135347	0.12609291754736	-14.2531886509679	4.28270869780278e-46	2.27765978918723e-44	CM076441.1	1301011	1302463	+	NA	B9J08_04372
B9J08_05232	976.300131780641	1.45723109758511	0.102644338624528	14.1968969464126	9.57596813003396e-46	5.04425521211598e-44	CM076443.1	922048	923356	+	NA	B9J08_05232
B9J08_04926	3633.87690905113	-3.74120951589859	0.266945171585177	-14.0148986163807	1.26378628801868e-44	6.59434147078425e-43	CM076443.1	213853	215395	+	NA	B9J08_04926
B9J08_05064	2699.95973782204	-1.16861526987227	0.0838234890832454	-13.9413818567218	3.54999677431246e-44	1.83504973446002e-42	CM076443.1	530784	532602	+	NA	B9J08_05064
B9J08_01761	1366.96443189256	-1.26087049372613	0.0907148425623584	-13.8992744529033	6.39866911215001e-44	3.27694804252794e-42	CM076438.1	3706783	3707920	+	NA	B9J08_01761
B9J08_05509	1626.03918712771	-1.25711369205829	0.0906705708480239	-13.8646275224778	1.03763334107213e-43	5.26527523804581e-42	CM076444.1	603240	604491	+	NA	B9J08_05509
B9J08_02749	585.113031912085	-1.86332163666857	0.134408454510563	-13.8631282046483	1.05954110457526e-43	5.32756531764161e-42	CM076439.1	1707147	1708173	+	NA	B9J08_02749
B9J08_00834	1583.83263134327	-1.52675834542496	0.110953445337505	-13.7603509362037	4.4137913798991e-43	2.19934055155152e-41	CM076438.1	1760648	1761608	-	NA	B9J08_00834
B9J08_00130	851.456225087926	1.51405916973712	0.110302409722748	13.7264378316195	7.05161977714973e-43	3.48236687387635e-41	CM076438.1	277461	279450	+	NA	B9J08_00130
B9J08_03992	3952.84112799087	-0.981092246408138	0.072629035271618	-13.5082648797282	1.39777067282191e-41	6.84165450564425e-40	CM076441.1	461716	465365	+	NA	B9J08_03992
B9J08_05119	245.942600322964	2.95674857532011	0.219604153951148	13.4639920152779	2.54771232529047e-41	1.23608744484049e-39	CM076443.1	649587	650520	-	NA	B9J08_05119
B9J08_04800	481.358866123643	-1.85932355199622	0.138151843524731	-13.4585504221909	2.7424357542075e-41	1.31899236143667e-39	CM076442.1	854854	855652	+	NA	B9J08_04800
B9J08_05223	376.705995304519	-2.24775182923277	0.167157392043556	-13.4469185104723	3.20971726980578e-41	1.53042639821515e-39	CM076443.1	896127	896721	+	NA	B9J08_05223
B9J08_03973	514.850171887786	-1.96536343410888	0.150858620531687	-13.0278496991564	8.49685850315708e-39	4.01676276760357e-37	CM076441.1	422794	423505	-	NA	B9J08_03973
B9J08_00967	192.025369657864	-3.34743165056308	0.258196739167537	-12.9646550198723	1.94101689762993e-38	9.09810547524674e-37	CM076438.1	1998976	2000338	+	NA	B9J08_00967
B9J08_05539	545.268918844394	-1.68996706138847	0.131267206717165	-12.8742517164227	6.28451905096934e-38	2.92098108158919e-36	CM076444.1	664431	665244	+	NA	B9J08_05539
B9J08_03732	1662.35835928032	1.07390364010085	0.0837877723792567	12.8169494140498	1.31784136554893e-37	6.07415049404262e-36	CM076440.1	1569154	1570223	-	NA	B9J08_03732
B9J08_00218	1506.68307940066	-1.20528462485727	0.0947541102210184	-12.7201302618523	4.57097554745431e-37	2.08942692173304e-35	CM076438.1	474760	476914	+	NA	B9J08_00218
B9J08_02233	96180.1915891276	-0.727045633304966	0.0572246033562898	-12.7051231579232	5.53821735374151e-37	2.51080985111019e-35	CM076439.1	565452	566772	-	NA	B9J08_02233
B9J08_04419	224.504478104508	2.77455679730324	0.219163764436199	12.6597423823268	9.88231088386718e-37	4.4438261381032e-35	CM076441.1	1410750	1412436	+	NA	B9J08_04419
B9J08_03455	656.665656072444	-1.6071719099393	0.127103767140137	-12.6445655081751	1.19885441186789e-36	5.34747076777523e-35	CM076440.1	936386	937889	-	NA	B9J08_03455
B9J08_00904	2358.80856433398	-1.02355367388634	0.0815658265261928	-12.5488052715025	4.03552796476273e-36	1.78564041384821e-34	CM076438.1	1887720	1888773	+	NA	B9J08_00904
B9J08_05164	1923.08474093566	-0.996631953747639	0.0795143496244506	-12.5339886253836	4.86528566821056e-36	2.13570595483116e-34	CM076443.1	757060	758323	+	NA	B9J08_05164
B9J08_00875	1719.78295010208	-1.00859548218192	0.0809513123621374	-12.4592851277067	1.24481448655851e-35	5.42131411429537e-34	CM076438.1	1840367	1841903	-	NA	B9J08_00875
B9J08_05340	261.325277114992	2.40365009034415	0.193186197769583	12.4421419236743	1.5430967949285e-35	6.66786591621059e-34	CM076444.1	223196	224114	-	NA	B9J08_05340
B9J08_04435	273.807411169025	-2.32750050682317	0.188447023962744	-12.350953906724	4.8137245302398e-35	2.06393103695785e-33	CM076442.1	27722	28577	+	NA	B9J08_04435
B9J08_01235	1606.37896091206	1.08870570989257	0.0884425765427848	12.3097466452247	8.02747828009369e-35	3.41538325901525e-33	CM076438.1	2551850	2553509	+	NA	B9J08_01235
B9J08_00156	6021.4324943517	-0.75692191684344	0.0618674134662093	-12.2345815743025	2.03149003981661e-34	8.57723008414175e-33	CM076438.1	337889	339061	+	NA	B9J08_00156
B9J08_00012	3997.18395412882	-0.824099454355341	0.0676915354400458	-12.1743353729248	4.25848751044444e-34	1.78437078941426e-32	CM076438.1	30369	31800	+	NA	B9J08_00012
B9J08_01905	1614.05496011217	-0.998972505405886	0.0825026130425597	-12.1083741298055	9.53657461400434e-34	3.96592437519233e-32	CM076438.1	4030624	4031716	-	NA	B9J08_01905
B9J08_04735	14276.9087443683	-1.57621999494918	0.131073558394475	-12.0254612315127	2.61125831356327e-33	1.07782609942675e-31	CM076442.1	705062	706823	+	NA	B9J08_04735
B9J08_00410	1006.94165189424	-3.81958454211601	0.321336274320899	-11.8865650950494	1.39006625568191e-32	5.69515293346417e-31	CM076438.1	872114	872474	+	NA	B9J08_00410
B9J08_02983	5603.08048422429	-2.17445731318843	0.183025007288607	-11.8806568861904	1.49190322415799e-32	6.06743877413076e-31	CM076439.1	2243630	2245721	+	NA	B9J08_02983
B9J08_00748	1066.88396836765	-1.23085033832661	0.103610781249908	-11.8795585119449	1.51163618397151e-32	6.10281732375652e-31	CM076438.1	1596142	1597132	-	NA	B9J08_00748
B9J08_00296	1911.60847810118	-1.07974258848323	0.0910716919950384	-11.8559627567044	2.00407448051787e-32	8.03227242880024e-31	CM076438.1	634309	635113	-	NA	B9J08_00296
B9J08_04823	832.385876890001	-1.27210301160317	0.107332012102442	-11.8520373063446	2.1002181770008e-32	8.35705520646865e-31	CM076442.1	910931	911216	+	NA	B9J08_04823
B9J08_03029	903.996750857439	1.32098954541534	0.111634722253345	11.833142222699	2.63104602502031e-32	1.03945111174195e-30	CM076440.1	32507	33377	-	NA	B9J08_03029
B9J08_02873	1148.31753664844	1.09830731365664	0.093865298064937	11.7008877220719	1.26127088293504e-31	4.94758103086078e-30	CM076439.1	1970972	1971728	-	NA	B9J08_02873
B9J08_01955	285.607077278926	2.26249480649364	0.195023752797087	11.6011243453389	4.06699539981862e-31	1.58412334904203e-29	CM076438.1	4133024	4136768	-	NA	B9J08_01955
B9J08_01767	654.029721051457	1.42464028877575	0.123248495628479	11.5590886648239	6.64098252523169e-31	2.56862058371024e-29	CM076438.1	3718150	3719329	+	NA	B9J08_01767
B9J08_02459	4115.52937983959	-0.773021808838348	0.0669944207272616	-11.538599788561	8.42860445034535e-31	3.23740355658751e-29	CM076439.1	1073261	1075919	+	NA	B9J08_02459
B9J08_03421	2541.57724689499	-2.9245080465042	0.253839799794904	-11.521077659481	1.03310735900788e-30	3.94077020873973e-29	CM076440.1	872455	873466	+	NA	B9J08_03421
B9J08_00514	3107.83611839748	0.787460521279541	0.0685209800691085	11.4922542042646	1.44296703862216e-30	5.46647307576653e-29	CM076438.1	1089280	1090915	-	NA	B9J08_00514
B9J08_03945	420.6072766499	1.81882230341744	0.159188906781965	11.4255593570261	3.11642460548419e-30	1.16465841168467e-28	CM076441.1	361206	362919	-	NA	B9J08_03945
B9J08_00526	2030.19048287972	-0.882876960087957	0.0772682247545909	-11.4261323188417	3.09593637806073e-30	1.16465841168467e-28	CM076438.1	1125128	1126832	-	NA	B9J08_00526
B9J08_04243	5891.91874846563	0.666998692718317	0.0587190035644484	11.3591623193373	6.67819059901916e-30	2.47899813444127e-28	CM076441.1	1012696	1014394	+	NA	B9J08_04243
B9J08_04183	3628.22076691397	-1.98922086778625	0.176063015340362	-11.298346015151	1.33712622274801e-29	4.93043009201284e-28	CM076441.1	873013	873961	+	NA	B9J08_04183
B9J08_03317	3879.9095296042	-0.722625983368484	0.0639834471105838	-11.2939520454338	1.40570751662104e-29	5.14898561220594e-28	CM076440.1	655378	656479	+	NA	B9J08_03317
B9J08_00874	753.059287239048	-3.84633039882054	0.340772934752426	-11.2870771313307	1.5200781929766e-29	5.53128452983788e-28	CM076438.1	1837155	1839315	-	NA	B9J08_00874
B9J08_03840	4826.85517497561	-0.760101612347767	0.0673505561984579	-11.2857510798875	1.54317789248268e-29	5.57863851197498e-28	CM076441.1	139776	144155	+	NA	B9J08_03840
B9J08_02947	254.595098686728	2.19419339950155	0.194772508007198	11.2654163667722	1.94430722683016e-29	6.98309303350496e-28	CM076439.1	2157345	2158449	+	NA	B9J08_02947
